"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NME4",8.87124632607654,-0.600827575182777,0.907087348289999,-0.662370141437239,0.507734034584427,0.735979463084732
"KLK4",1.53317627210348,-0.589313513461854,0.889785065560774,-0.662309962564328,0.507772593325374,NA
"ATE1",529.516437414775,-0.100310312052989,0.151478452929912,-0.662208453498016,0.507837637271492,0.735996495638738
"S1PR1",1686.47877107377,0.128176831301406,0.193567006495214,0.662183259545188,0.507853781473392,0.735996495638738
"TOP2B",7586.30942927281,0.038370598853765,0.0579786892746463,0.66180521384336,0.508096064252313,0.736269334016481
"RLF",2373.64653190469,0.053749133011754,0.0812546425809568,0.661489993734228,0.508298129574681,0.736483842468683
"NPC2",10982.0610145981,0.0629592906815267,0.0952259889780197,0.661156595559844,0.508511893422166,0.736715253756816
"LCA5L",1.42115714493449,-0.45512155775328,0.688380827541743,-0.661147927926104,0.508517451449889,NA
"NUP214",903.784348268719,-0.06445831847325,0.097616139492299,-0.660324397261533,0.509045676951523,0.737410200536642
"BOLA2",627.830245044712,0.057391603390471,0.0869285359296512,0.660215920775617,0.509115276893624,0.737410893983958
"SLC29A1",61.1274089380815,0.178070535783564,0.2697658313381,0.660092995841223,0.509194153175457,0.737410893983958
"CENPV",194.924988475977,-0.0781504536120341,0.118415966771556,-0.659965507546795,0.509275964354093,0.737410893983958
"SLC8A1",41.3864690937,-0.191720591077474,0.290503770294128,-0.659959045913112,0.509280111066054,0.737410893983958
"MAGEA10",22.3577955603199,-0.175385661235255,0.265775279572993,-0.659902085389723,0.50931666588151,0.737410893983958
"LSM8",2742.57130341318,0.0277143567308732,0.0420082478908599,0.659736078564306,0.509423209763815,0.737470612439573
"WDFY3",1430.26511461271,-0.0937766340896137,0.142157056446377,-0.659669216807306,0.50946612521871,0.737470612439573
"CDRT1",0.351141424339606,-0.595054602465286,0.903323145410589,-0.658739461607413,0.510063088002148,NA
"NELL2",115.488317644794,-0.171121645666435,0.259779344610388,-0.658719213889313,0.510076092412762,0.738197931877189
"CSNK1A1",220.955515006321,0.200602022923966,0.304534012001916,0.658717959302042,0.510076898196579,0.738197931877189
"OR4A47",0.565374455318376,-0.635308391761511,0.964651463579797,-0.658588532488095,0.510160028739284,NA
"STUM",3.09147442092859,-0.28447987204514,0.431961895600118,-0.658576311806199,0.510167878421099,NA
"MYO18B",3.33245508641329,0.316353932026188,0.48042285235466,0.658490599428538,0.510222935626141,NA
"EI24",122.446583110085,-0.19104122324084,0.290201046236769,-0.65830645932604,0.510341228227691,0.738502063992295
"MAPK3",29.9109691918093,-0.43491374282015,0.660929787778919,-0.658033199383697,0.510516798328045,0.738677702888668
"MPEG1",33485.5662239006,0.0813457833800722,0.123648325032441,0.657880188500166,0.510615121939311,0.738690262201989
"TXNDC17",1037.03245055477,0.054254688331374,0.0824782627739786,0.657805905539647,0.510662859164788,0.738690262201989
"PCDHGA4",4.40148198934156,0.405833820573168,0.617015259776438,0.657737088577377,0.510707085800931,0.738690262201989
"SRGAP2C",365.51609840854,0.0735732204596693,0.111880758028716,0.657603878951065,0.51079270139493,0.738690262201989
"TSR1",1254.81485939914,-0.0262124819923964,0.0398642236172434,-0.657544023535381,0.510831173706868,0.738690262201989
"CERS6",302.813362660394,-0.164576918267144,0.250301878069574,-0.65751371718193,0.510850653816284,0.738690262201989
"SLC35F3",13.7790003412018,0.180197611542788,0.274131228033774,0.657340693489278,0.510961876229405,0.738772713801506
"FAM20A",41.5686820171675,0.289240959009376,0.440128573630376,0.657173781342093,0.511069182031083,0.738849485689824
"AFF2",5.39852836097937,0.250719336657992,0.381636034704366,0.656959285441196,0.511207096135521,0.738970486830751
"FOXQ1",2.86388272002941,0.710818555346031,1.08198689465983,0.656956714405962,0.511208749348035,NA
"FAM185A",121.86767093292,-0.0865589279203958,0.131793386021103,-0.656777479763177,0.51132400667518,0.739061104027858
"FUT5",5.67875169064853,0.329230299310945,0.501387176488206,0.656638850672099,0.51141316179722,0.739111588940315
"NOX4",3.3720872539589,0.571878844471662,0.871088213339583,0.656510828311165,0.511495502728833,NA
"GOLGA8M",76.2159064651203,0.196582794205874,0.299483797861951,0.656405440325324,0.51156329096346,0.739250175554704
"NAB2",583.844421069466,0.0977582301046708,0.148986050229055,0.656156935192085,0.51172315435528,0.739402798034821
"IREB2",631.466394772583,-0.104388196995781,0.159133234546262,-0.655979860482467,0.511837082450653,0.739489022026966
"SUDS3",1945.14530881288,-0.0366212570952712,0.0558450021151625,-0.655766061567185,0.511974656168168,0.739609386706108
"KCNH6",2.34653264871817,-0.465301580014301,0.709818660983127,-0.655521762938495,0.512131879224989,NA
"SLC25A25",1229.66589508952,0.0615954935109176,0.0939759678740922,0.655438777639858,0.512185291731457,0.739835261371318
"TMEM201",120.035689797861,-0.0877570040174248,0.133918750322758,-0.655300350443246,0.512274395225215,0.739885557583944
"PWWP2B",50.4903675819179,-0.231971445459782,0.354039646736848,-0.655213187556371,0.512330504805056,0.739888194584966
"BEX3",2.88631281196307,-0.784342559088967,1.1974939606513,-0.654986651174735,0.512476348614583,NA
"TRAF3IP1",394.596168763499,0.0456620468324286,0.0697159117062331,0.654973100328058,0.512485073316989,0.740015811273279
"GAREM2",66.5888627103472,0.113823987501138,0.17380168536942,0.65490727123389,0.512527458431383,0.740015811273279
"TDRD3",516.832105825912,0.0467858016707587,0.0714496031507061,0.654808418908571,0.512591109513222,0.740029321328802
"MUC22",0.620641007472897,-0.790298006223549,1.20709075919943,-0.654712995025901,0.512652556926785,NA
"MRPL4",197.193841053855,0.14894788810094,0.227580255499655,0.654485108006947,0.512799318403601,0.740251504960928
"ATG10",139.241605321243,0.069120838178446,0.105696480219468,0.653955912580281,0.513140209885884,0.740665155220227
"PBDC1",84.0424252266479,-0.128906833282979,0.197185926555297,-0.653732421653475,0.513284211335458,0.740794557444123
"LY6G6D",1.35673297919858,0.457327218546387,0.699661345046911,0.653640824641705,0.513343235928901,NA
"IL4I1",5.76992411961994,-0.437751987420147,0.669751198907722,-0.653603887733333,0.51336703886249,0.740835652694096
"UCN2",0.564557246296458,0.694817835757253,1.0633012114475,0.653453441298522,0.513463995699006,NA
"RPAP3",153.523561507009,0.196336561385069,0.300478216142026,0.653413628135582,0.513489655318747,0.740856412675934
"TBKBP1",1217.13245323909,0.066659544673652,0.102017493392128,0.653412884959157,0.513490134302975,0.740856412675934
"IDE",23.088316343307,-0.926584072544628,1.41864176405234,-0.653148734249758,0.513660396663873,0.741007782970963
"CLHC1",31.3837159577833,-0.296803875001412,0.454510772936873,-0.65301835000209,0.513744448645182,0.741007782970963
"ATP2A1",5.99215029203053,-0.280691696391112,0.429877426956586,-0.652957514839363,0.513783668377023,0.741007782970963
"HS3ST3B1",462.74873734428,0.0927568372839608,0.142066200864863,0.652912773898936,0.513812513342522,0.741007782970963
"CEACAM1",11.1446925133182,0.314092000798068,0.481169168223206,0.652768343320712,0.513905635040113,0.7410154034411
"FAM200A",112.407607842229,-0.0739388321801855,0.113275258813091,-0.652735936822599,0.513926530354271,0.7410154034411
"XKR6",29.173649902461,0.0881859774364535,0.135126641308212,0.652617252842903,0.514003060108253,0.741047356597788
"PBOV1",63.3298030738776,-0.13864513960092,0.212486934520195,-0.652487833729575,0.51408651884296,0.741089291573722
"MRPL41",1010.43718236257,0.045997912498358,0.0705184628727206,0.652281836905323,0.514219374919641,0.74120241964411
"PDE3B",3927.74110925556,-0.0717797371181316,0.110112418101369,-0.651876857813179,0.514480615134434,0.741500558769413
"RPL10L",2.35203084983102,-0.543793582845,0.834381790234964,-0.651732323510878,0.514573866704933,NA
"EXOC7",299.957250648707,-0.0985496177769047,0.151257558341797,-0.651535161993108,0.514701086805157,0.74173988297254
"RHBDL3",1.72814422204344,-0.308246815389468,0.473152530921306,-0.651474514548746,0.514740223357277,NA
"CCDC25",64.654565790683,0.278927245883967,0.428243855727583,0.651328074304936,0.514834729447272,0.741854039789229
"PCDHGB6",15.8936357853552,0.319412716732145,0.490591227819906,0.651077105784289,0.514996714449924,0.742009008240218
"PHKA1",7.9925741931457,0.166148889002435,0.255253819080923,0.650916368658761,0.515100474449993,0.742080062018117
"CADPS",0.725937484415397,0.376577038987909,0.578660056794481,0.6507742059716,0.515192253213719,NA
"HPN",2.20723192694127,-0.343985933301757,0.528676167147993,-0.650655268152961,0.515269044765911,NA
"KIF13B",2175.02008150444,0.0314726409071981,0.0483751968663642,0.650594580403277,0.515308229769477,0.742300905913969
"GOLGA8N",590.044446163446,-0.0973905862471116,0.149726491577882,-0.650456610722444,0.515397320102125,0.742350784422695
"STIMATE",1692.54713006154,-0.0473144312966135,0.0727573997827023,-0.650304043821289,0.515495845519341,0.742414240746895
"GCLC",136.536427649025,0.177126336917662,0.272460628415653,0.650098834270643,0.515628382187239,0.7425266613008
"ZNF324",373.330878227961,0.060552532154069,0.0932451085535611,0.649390977107253,0.51608569458486,0.74310669947091
"KIAA1109",7770.80692411313,0.0382537500125902,0.0589362303554646,0.649070186231266,0.516293011353102,0.743326686885262
"ASXL1",80.2359649581743,0.126511070170582,0.194990335381995,0.648806875083017,0.516463213093805,0.743493197556882
"HNRNPL",9343.91307002765,0.0285683772835614,0.0440898802205851,0.647957697789869,0.517012311035417,0.744205069111071
"HIBCH",494.286400073255,0.065221603704028,0.100723359097451,0.647532055011441,0.517287655352531,0.744335102584896
"KIAA1522",57.902997214257,-0.157770104670077,0.243664446534668,-0.647489229199592,0.517315363171119,0.744335102584896
"RPL28",14822.7784642001,-0.0587300671875918,0.0907172539640165,-0.647396880100531,0.517375114614262,0.744335102584896
"CLEC9A",15.7285675832513,-0.161397157812396,0.249362705831946,-0.647238556679631,0.517477560881703,0.744335102584896
"HELLS",5.37908892652374,0.31731995642046,0.490307997975832,0.647184948502718,0.517512251480831,0.744335102584896
"FDXR",6.76013269967744,-0.520053018622638,0.803599673224975,-0.647154343076798,0.517532057218619,0.744335102584896
"LYPD8",0.528171177378316,0.306750493187482,0.474042873739907,0.647094408924259,0.517570843638029,NA
"CCNB1",357.427830458596,0.112999971432925,0.174635329438578,0.64706249185775,0.517591499398829,0.744335102584896
"FKBP4",1641.00799438764,-0.0390951704058954,0.0604229367128681,-0.64702532734675,0.51761555168467,0.744335102584896
"WDR26",6105.14841272437,0.0371402183217179,0.0574072416474972,0.646960509786784,0.517657501972019,0.744335102584896
"RIOK2",355.662941349185,0.0894889855796255,0.138326487727748,0.646940344178741,0.517670553625133,0.744335102584896
"TBPL1",4.57435815020863,-0.428814655640254,0.662886860011912,-0.646889660224293,0.517703358217521,0.744335102584896
"TMEM250",1005.30537091258,0.106910986846504,0.165297028748293,0.646781056236066,0.51777365449093,0.744357653276171
"LDHC",0.561020159151793,0.771643993104946,1.19312656802205,0.646741103405456,0.517799516064567,NA
"CENPA",8.56919480681099,-0.451389883594289,0.698203613463439,-0.646501786714007,0.517954440385088,0.744539023671035
"OR2A1",0.411940932042632,-1.10037013054812,1.70221865327843,-0.646432894169523,0.517999043183446,NA
"BTD",32.1004579273162,-0.185616643429,0.287274199691019,-0.646130573607524,0.518194796743874,0.744728441527716
"EDEM3",238.666078865166,-0.143787430324883,0.222552195406343,-0.646084079567722,0.518224905181029,0.744728441527716
"CTNNBIP1",904.001799902481,0.0451901866776209,0.0699489628332781,0.646045128436439,0.518250129705825,0.744728441527716
"MKI67",771.756502918144,-0.141259140111067,0.218712387182141,-0.645867122255988,0.518365413545667,0.744734367547744
"RAD51C",197.100643486336,0.119381804636128,0.184842280968126,0.64585766855319,0.518371536508031,0.744734367547744
"NDUFB5",189.939260137129,-0.094882526285716,0.146954187809162,-0.645660581030415,0.518499194420944,0.744734367547744
"ERRFI1",187.752007402955,0.162415257061554,0.251560694610241,0.645630500079492,0.518518679941946,0.744734367547744
"ACTR2",464.607956485911,0.152315171750688,0.235921887086631,0.645616960900103,0.518527450332215,0.744734367547744
"MGAM2",2.82482830382511,0.41341768941899,0.640401660969114,0.645559989325089,0.518564356137637,NA
"ATP7A",558.040867519044,0.0675414310730081,0.104665784030595,0.645305738628634,0.518729074583723,0.744894479553031
"P2RX7",357.157027565087,0.137766124944264,0.213502981258123,0.645265579583203,0.518755094429927,0.744894479553031
"AMDHD1",55.5745552290979,0.0958674199686212,0.148599634322301,0.645139003240697,0.518837110177529,0.744894479553031
"ZNF821",24.4463898278328,0.280929328662776,0.435476777865306,0.645107484352859,0.518857534033491,0.744894479553031
"HDAC4",1457.59657521025,0.0460086269593611,0.0713404296607764,0.644916594673343,0.518981237097395,0.744936764065724
"NCAPH",114.813789184214,0.157162976647085,0.243724203710807,0.644839430201063,0.519031246646497,0.744936764065724
"TMEM18",998.855172984861,-0.0357753194369424,0.0554984492228804,-0.644618362096382,0.519174532525922,0.744936764065724
"SPATA48",1.16350839949664,-0.388481994261535,0.602655445818803,-0.644617080882296,0.519175363007757,NA
"TRAIP",59.7330890329607,-0.0695367995228946,0.107887118978169,-0.644532917196214,0.519229919336837,0.744936764065724
"ZNF142",401.62090059989,-0.0847126046005415,0.131438450398606,-0.64450398147299,0.519248676647174,0.744936764065724
"ZNF518A",176.954353380022,-0.165793319984975,0.257246523111944,-0.644491975943357,0.519256459221483,0.744936764065724
"NFXL1",219.100345622609,-0.109609179146753,0.170092094991087,-0.644410777305651,0.519309097749782,0.744936764065724
"WWOX",5.81810297848454,0.406484559370611,0.630807691452719,0.644387449421387,0.519324220994315,0.744936764065724
"HAUS3",596.386130115427,0.107321206155124,0.16657557205893,0.644279379194666,0.519394284855998,0.744958865893639
"MAPK7",384.451505482905,0.109429943584691,0.169879681161237,0.644161460844918,0.519470738997675,0.744990127581893
"NUP35",0.836173046940674,-0.866438915802031,1.34508620578187,-0.644151216537374,0.519477381323273,NA
"PCDHB7",0.279640818359499,-1.31975507964491,2.04980890544751,-0.643842982698326,0.519677258133016,NA
"NIPSNAP1",1213.69437181615,0.0849774973262415,0.132052796042492,0.643511533817866,0.519892233194704,0.745434680003022
"FER",121.560860547315,-0.222224158395173,0.345418747306973,-0.643347126141024,0.519998883698955,0.745434680003022
"IBTK",552.588999102973,-0.133697887035224,0.207828798181315,-0.643307800483851,0.52002439574399,0.745434680003022
"GLYCTK",21.1671334608349,-0.526263651185848,0.818078862732582,-0.643292077524165,0.520034596004764,0.745434680003022
"RNF25",568.453681644743,-0.0352999917714854,0.0548765466372649,-0.643261902116747,0.520054172571441,0.745434680003022
"SULT2B1",0.968221379712397,0.37069139844433,0.576296840431934,0.643229968372717,0.52007489028865,NA
"F5",1545.85467919222,-0.0973926799109564,0.151477053320932,-0.642953356800597,0.520254365923123,0.745643218457641
"NUPR2",4.67163363546443,0.328724088783171,0.511363833714248,0.642837969974355,0.520329242522755,0.745667491746242
"TRPC1",12.124787271155,-0.251186302660051,0.39079412233414,-0.64275865041102,0.520380717644186,0.745667491746242
"C3orf18",87.5097365722319,-0.144677023621469,0.225169884873397,-0.642523860163692,0.520533102201097,0.74580744066025
"LGALS12",83.661788074661,-0.17309998709202,0.269534747481853,-0.642217705543417,0.520731838497667,0.745941241209083
"CELF1",30.6312356721284,0.477820873349783,0.74402429864358,0.64221138237137,0.520735943514631,0.745941241209083
"CRYM",17.2898924155044,0.169132916063146,0.263513795544859,0.641837045811721,0.520978993320084,0.746134109122001
"TCF7L1",10.9600106993261,-0.169543164122846,0.264153654094873,-0.641835391994815,0.520980067242413,0.746134109122001
"COL6A3",8.80532843567699,-0.218361521981534,0.340344308367601,-0.641590050466437,0.521139394812282,0.74623704992748
"MS4A7",2303.47366836643,0.145933740059904,0.22746840028306,0.641556101323547,0.521161443746125,0.74623704992748
"SAA4",0.341263052665298,-0.848640354604506,1.32288807619304,-0.641505785619215,0.521194123146234,NA
"RP9",548.177587390121,0.0433537793722556,0.0675898075463703,0.641424808651993,0.521246718855442,0.746280753991563
"MAD2L1BP",26.4197832243488,-0.24140707646568,0.376475999238573,-0.641228330501621,0.521374345606034,0.746385078312178
"LTK",31.4863902982195,-0.32267085004004,0.503273729117794,-0.641143837580517,0.521429234805984,0.746385262592477
"SSR4",467.001736716836,0.129032556663392,0.201351370776122,0.640832769928645,0.521631339542547,0.746577941997729
"NR3C1",152.457438776268,0.098115560987046,0.153135931608109,0.64070894372546,0.521711802264573,0.746577941997729
"C9orf40",116.495693885027,0.0680426473009382,0.106203171111179,0.640683762914271,0.521728165629374,0.746577941997729
"SPEF2",79.7999903710934,-0.09362119297766,0.146194042741748,-0.640389931230249,0.521919127164134,0.74672660088797
"CEACAM4",241.175033671221,0.120715155018201,0.188512769770126,0.640355320042257,0.521941623379287,0.74672660088797
"ERN1",1283.54968974479,-0.0680765278835872,0.106340577955482,-0.640174514681369,0.522059149447111,0.746816352536118
"APBB1IP",6502.66878156042,-0.0430194759603062,0.067232045790822,-0.639865639283863,0.522259954338453,0.746857512249177
"FAM124A",16.2015582991177,-0.173391062852064,0.270985775965503,-0.639853004218704,0.522268169443753,0.746857512249177
"RBM19",131.640578315095,0.0960593095803326,0.150154941692932,0.639734586802841,0.522345165669293,0.746857512249177
"DAB2IP",25.0944753993277,0.1485637120814,0.232232573936716,0.639719525831395,0.522354958886452,0.746857512249177
"ACTN3",6.73402411241242,-0.237020138186748,0.370512517337414,-0.639708854885734,0.522361897598782,0.746857512249177
"ETV7",67.0490803570948,0.200946829318729,0.314191662188175,0.63956766999876,0.522453706603189,0.746910428047144
"CD7",4246.34562456706,-0.0676639214039905,0.105831606577634,-0.639354570832816,0.522592295366289,0.747023097604461
"BMP8B",186.115431508925,0.0921030152088704,0.144101891373066,0.639152021748448,0.522724040401994,0.747023097604461
"C1orf43",1760.78134047747,0.0856073103232214,0.133945247690166,0.639121669484258,0.522743784049828,0.747023097604461
"ATP6V0C",4718.18457425664,-0.0667535014903508,0.104447686860216,-0.639109428815669,0.522751746511471,0.747023097604461
"CD9",740.953597158872,0.098948303095209,0.155008873336812,0.638339605760558,0.523252635660974,0.74760773481079
"TMEM33",2343.28385474609,-0.041548720318559,0.0650920583862852,-0.638307058473869,0.523273818138669,0.74760773481079
"ANGPT2",13.7695786476459,-0.20996543443129,0.328981971833344,-0.638227782699457,0.523325414367553,0.74760773481079
"CYSLTR1",83.1311186834811,-0.191036542590301,0.299367092439385,-0.638134742979412,0.523385972119312,0.747615887653136
"FAM78B",1.18529832331726,0.605743203033075,0.949638666611335,0.637867037569766,0.523560236440835,NA
"LBX2",12.6239421790325,0.14689182220373,0.230287302426638,0.637863315327709,0.52356265966474,0.747729318811
"CLDND1",3326.36117414466,-0.0524016169116419,0.0821619975234105,-0.637784115420406,0.523614221111101,0.747729318811
"ICAM4",60.2409308515755,-0.150034090874759,0.235251669308881,-0.637759941578849,0.523629959504842,0.747729318811
"NME9",1.86046318938793,-0.358744039347631,0.562565064714818,-0.637693418679471,0.523673270530117,NA
"MIF",4141.7951793953,0.0603295809687542,0.0946168949818727,0.637619539093018,0.523721373422715,0.747781512649445
"PPP1CA",191.756553456267,0.0987749899156091,0.154963941294294,0.637406283620681,0.523860236464682,0.747887798009358
"NR1H3",9.54712583782382,0.365867997382728,0.574057637212725,0.637336695247468,0.523905553587186,0.747887798009358
"KIF27",3.63441270281203,-0.630722493029829,0.990331318744041,-0.636880285508616,0.524202825123297,NA
"RABL3",1020.35512680541,0.0418389359823888,0.0657058683927492,0.636761023114426,0.524280518066563,0.748344691721359
"ASXL3",0.620083858793975,0.690564255686386,1.08462925513923,0.636682306340466,0.524331800982741,NA
"NBL1",1.60606343663564,0.304346448445279,0.478031327107569,0.636666325378281,0.524342212677865,NA
"SLC38A10",4801.74763824252,0.039889546889034,0.0626566287073067,0.636637299388919,0.52436112355934,0.748381373205633
"NBPF10",2854.74798945845,-0.0649354206218055,0.102048700831633,-0.636317954982496,0.524569204454726,0.748516648389123
"PTGS1",1232.06790650873,-0.0934099663975857,0.146804085571065,-0.636289964507615,0.524587444720441,0.748516648389123
"SIRT6",29.0769347105533,-0.25667986734143,0.403433091515681,-0.636239001558088,0.524620656057322,0.748516648389123
"KCNA1",0.299839626515503,-1.17309533146323,1.84408468114571,-0.636139621708911,0.52468542262864,NA
"SF3B3",5751.67317325882,0.0329517536963949,0.0518137646913874,0.635965247703227,0.524799073332913,0.748692837505506
"RNASEH2A",400.242941647024,-0.0515643071659294,0.0810969890774464,-0.635835038421542,0.524883947278791,0.748718630686331
"NAA35",118.425409174136,0.209928185030118,0.330299225792377,0.635569715691909,0.525056913586464,0.748718630686331
"SAMSN1",0.316943358346051,-1.07953664947458,1.69861182039856,-0.635540525804934,0.525075944521299,NA
"NDFIP2",12.6763206499562,-0.49493608098035,0.778872506519366,-0.63545198583543,0.525133672097578,0.748718630686331
"ALG6",693.821149420762,0.0398410165891413,0.0626987024323075,0.635436062367566,0.525144054456213,0.748718630686331
"TRAT1",42.1972994640376,0.389282467032104,0.612643088038117,0.635414770251817,0.525157937424269,0.748718630686331
"RFTN2",6.18669435616429,-0.394495188978151,0.620885247560205,-0.635375362079123,0.525183632989704,0.748718630686331
"PRDM12",4.5113222343403,0.175010528022576,0.275456305327346,0.635347692675241,0.525201674834337,0.748718630686331
"HLA.DQB2",6.08575563443465,-0.306596845569649,0.482692857326673,-0.635179992651418,0.525311030480827,0.748796208476644
"KCTD20",673.735610143653,-0.0733130081621518,0.115450793499178,-0.635015195133102,0.525418504778589,0.748871088584353
"CLSTN2",0.581474898185512,-0.562718515334039,0.886229182983793,-0.634958232180366,0.525455656335852,NA
"IRF6",11.6907718821377,-0.316436626338304,0.498419743024411,-0.634879799139107,0.52550681300419,0.748918638775315
"DHPS",9.69011142498017,-0.399402986985682,0.629289694900601,-0.634688586547996,0.525631538964389,0.749018073819616
"RCN2",39.8458472295659,-0.348759426264417,0.549615146890051,-0.634552064727184,0.525720599973392,0.749041886449007
"BTBD6",1928.70829524991,-0.0317576812909842,0.0500519416776594,-0.634494491652443,0.525758160503129,0.749041886449007
"TWIST2",3.57669421604956,-0.356192669950778,0.561396125442475,-0.63447653770328,0.525769873895251,NA
"NTAN1",514.869186023441,0.0706879785232356,0.111442528605833,0.634299844121951,0.52588515822524,0.749102747620542
"RPS27A",12.4938443935968,0.243132080490704,0.38341735632909,0.634118608553605,0.526003419414043,0.749102747620542
"TESK2",36.1131752566268,-0.307679305994955,0.485290515041341,-0.63401054926603,0.526073937536823,0.749102747620542
"DOK1",460.450076092966,-0.135209403875325,0.213272177189857,-0.63397582214843,0.526096601039893,0.749102747620542
"RPS6KA5",33.0355814524857,-0.226516504052299,0.357316138051572,-0.6339386328518,0.526120871955843,0.749102747620542
"GPR63",19.0105831434692,-0.247949222080448,0.391205232479298,-0.633808552378116,0.52620577110474,0.749102747620542
"SRP68",55.9204605327757,-0.276704711144696,0.436609078195782,-0.633758492352322,0.526238445464723,0.749102747620542
"NDUFS8",1246.09566146166,0.0404792904238039,0.0638721179404783,0.633755255486065,0.526240558214724,0.749102747620542
"SNX25",698.369512489201,0.0529919866583587,0.083646072204851,0.633526300297523,0.526390011613375,0.749163286613642
"ZBTB37",172.450615655342,0.0648937260109471,0.102456461145557,0.633378561833736,0.526486461274857,0.749163286613642
"NAA38",206.172285448041,0.0611756691184539,0.0965891516973028,0.633359627281644,0.526498823170981,0.749163286613642
"RUNDC3B",2.72961334116081,0.292617376772783,0.46200867892954,0.633359047390125,0.526499201770009,NA
"TBC1D7",53.2878349869436,-0.200260091392552,0.316231298655554,-0.633270938847452,0.526556727607859,0.749163286613642
"FTSJ3",1445.64539504469,0.042031566040712,0.0663731874085463,0.63326122613331,0.526563069210033,0.749163286613642
"PIK3R1",3518.2434187325,0.152596701272103,0.241013816423647,0.633145035153804,0.526638935371693,0.749163286613642
"FAM228B",38.7425542812472,0.190156145423974,0.3003568358897,0.633100774486133,0.526667836561403,0.749163286613642
"POLE4",2183.39268823092,0.0461449081804674,0.0729215238823772,0.632802302032243,0.526862753296338,0.749362342421902
"GTF3C2",1377.89575675028,-0.0335622660086761,0.0530614755230804,-0.632516636181317,0.527049341191864,0.749549511732586
"MAP3K7CL",30.7977519994544,-0.259946091557161,0.411053951548933,-0.632389229145304,0.527132570309674,0.749589664404888
"CCDC85C",235.089535095835,0.0723225652430956,0.114406460614267,0.63215455538773,0.527285889361632,0.749669571576784
"CWC25",1210.28431902867,-0.0682342807081955,0.107942602727472,-0.632134847447307,0.527298766156026,0.749669571576784
"SLC43A3",194.934480974903,0.147019917783472,0.23263585036921,0.631974468037241,0.527403560984342,0.749740356301271
"GPR161",9.65817739609429,-0.270620634213982,0.428320278647102,-0.631818402501903,0.527505547245701,0.749807134107717
"LDHA",96.7283061350686,-0.193745557907362,0.306762060321895,-0.631582529156504,0.527659705684302,0.749815949535321
"RNLS",115.951397465582,0.0674453850983938,0.10679181847185,0.631559477715724,0.527674772519071,0.749815949535321
"CEP20",63.7710929972228,-0.186060777416043,0.294633477729855,-0.631499104750884,0.527714234410299,0.749815949535321
"ANO6",2214.84083541311,0.0741237751098127,0.117382476980817,0.631472235178049,0.527731797791074,0.749815949535321
"TAS1R1",0.439774588006922,0.807384840957911,1.27863077460646,0.631444868207876,0.527749686603515,NA
"ZNF324B",139.552330742606,0.0612427705623969,0.0970678743782756,0.630927286238209,0.528088069680201,0.750118563124215
"UPF2",2080.61185082034,-0.0324098234355298,0.0513698645276383,-0.63091121095117,0.528098581099562,0.750118563124215
"GPS2",2563.20730562299,-0.0272866843873931,0.0432508276750292,-0.630893923982568,0.52810988494057,0.750118563124215
"ITGA11",1.30612058228094,-0.437632994980978,0.693752211172102,-0.630820324509802,0.528158012556774,NA
"MEGF9",9197.17359905263,0.0762953424200546,0.120976368158473,0.63066319134421,0.528260771377736,0.75021576201826
"SLC35A2",46.4772036467707,-0.22865540546632,0.362587710809976,-0.630620946737362,0.528288399402147,0.75021576201826
"ART4",0.921956345649068,0.77106602375353,1.22313829110767,0.630399709795083,0.528433100652312,NA
"CCDC42",3.42180507030443,-0.305994526510178,0.485669261448868,-0.630047134540332,0.528663746164235,NA
"HLX",515.560559680245,-0.111629110757469,0.177192124265634,-0.629989121808383,0.528701701486159,0.750644579294808
"PHB",40.4818538206471,-0.248253158589922,0.394095301724316,-0.629931789350751,0.528739213095731,0.750644579294808
"ITM2C",611.831219587294,-0.123047798095641,0.195342873094125,-0.629906769295603,0.528755583698419,0.750644579294808
"ZNF823",65.9448347244952,0.118205628876501,0.187694518827995,0.629776669103622,0.528840712311882,0.750687243158816
"CFAP20",673.012473606504,0.0653561813588401,0.103820480354419,0.629511452227244,0.529014273588558,0.750855414871608
"OSR2",0.882758482332538,-0.436725447531614,0.694244391564503,-0.62906586331571,0.529305937846425,NA
"ATG5",76.2732706362589,-0.261175714356463,0.415228262190652,-0.628993106053423,0.529353569537911,0.751221924659196
"HSDL2",78.0810166509485,0.290211985663921,0.4614543973509,0.628907184176722,0.529409822459416,0.751221924659196
"ZNF341",80.9953480887232,-0.130015730337591,0.206746849186452,-0.628864385838053,0.529437843600604,0.751221924659196
"TRIM9",6.73445111787284,0.214191224067255,0.34066425035879,0.628745821851478,0.529515474342224,0.751253868562976
"WNT10A",49.1038913159059,-0.0993885406520922,0.158173054333337,-0.628353173497168,0.529772605384361,0.751540446647465
"OAZ2",526.106654053736,0.0904460620474818,0.143963123830721,0.628258540387278,0.529834586635347,0.751550152548629
"COMT",1893.03970633763,0.0479432415878268,0.0763266108514655,0.628132718759466,0.529917000940175,0.751588836921393
"EIF2S3",15467.8397074829,-0.0372706782883507,0.0593483674800804,-0.627998374190498,0.530005005039031,0.751635440503798
"TMEM121",26.6849821641322,-0.132310114563038,0.210735721497074,-0.627848537604835,0.530103166136906,0.751672031064345
"C1orf50",296.542647778316,-0.0414350276150229,0.0660089154315783,-0.627718655034902,0.530188262411604,0.751672031064345
