"InNeurons","Astrocytes","Oligodendrocytes","Endothelial","ExNeurons","OPC","Microglia","Unknown"
"X600_120523.Salmon.count.data",0.456576962450394,0.250506932799576,0.0665458348889603,0.194794975881798,0,0,0.0315752939792717,0
"X60_120417.Salmon.count.data",0.245731250711157,0.434001726362507,0.0483311496472569,0.230586757515858,0,0,0.0412080849311518,0.000141030832069921
"X602_120523.Salmon.count.data",0.363688965158075,0.269976972368682,0.0614992237211202,0.273304099912459,0,0,0.0300275326792022,0.00150320616046095
"X603_120523.Salmon.count.data",0.394514022200795,0.448039394820316,0.0238175206770569,0.127289469216267,0,0,0.00633959308556442,0
"X604_120523.Salmon.count.data",0.524362618610445,0.207378764145179,0.0544457848937919,0.175681761491542,0,0,0.0367813906501489,0.00134968020889264
"X605_120523.Salmon.count.data",0.368211016099274,0.328441942542505,0,0.241435382730633,0,0,0.0619116586275882,0
"X606_120523.Salmon.count.data",0.298605173114535,0.291352216872041,0.091340092126736,0.265250597518701,0,0,0.0534519203679871,0
"X607_120523.Salmon.count.data",0.495057923335191,0.165422224434744,0.0341963922384155,0.227026702106787,0.0292737713754041,0,0.0490229865094579,0
"X608_120523.Salmon.count.data",0.290209893073748,0.343355977223655,0.095210397541372,0.237523361386815,0,0,0.0337003707744094,0
"X610_120523.Salmon.count.data",0.347461310189302,0.317002684429584,0.112357080953333,0.202004580634324,0,0,0.0211743437934571,0
"X613_120523.Salmon.count.data",0.327132170427019,0.245433329900325,0.0694585022713749,0.279804754206501,0,0,0.0781712431947802,0
"X614_120523.Salmon.count.data",0.447441850554833,0.219912831782025,0.120660805638819,0.209162444225587,5.30238050139807e-05,0,0.00276904399372168,0
"X616_120524.Salmon.count.data",0.398633122655348,0.235320230909297,0.0921011228162646,0.238772103885522,0,0,0.0341532791234246,0.00102014061014316
"X617_120524.Salmon.count.data",0.139596470372338,0.464052206160315,0.0688310031261033,0.26837860331383,0,0,0.0580409875296709,0.00110072949774314
"X618_120524.Salmon.count.data",0.634472811467417,0.140581556007793,0,0.191729960177889,0,0,0.0312875857565472,0.00192808659035333
"X619_120524.Salmon.count.data",0.27461749014922,0.334592748103145,0.128506834155794,0.227126464172597,0,0,0.0351564634192437,0
"X620_120524.Salmon.count.data",0.297669265809733,0.373002903012837,0.0405205622081702,0.224821723751994,0,0,0.0627038006055751,0.00128174461169007
"X624_120524.Salmon.count.data",0.134274529679907,0.433162260395495,0.0331475036158022,0.245425439278961,0,0,0.153694652582255,0.000295614447579704
"X625_120524.Salmon.count.data",0.622115085249709,0.154318215759653,0.0253455316526937,0.166117471929256,0,0,0.0317402495850529,0.000363445823636066
"X626_120524.Salmon.count.data",0.359687963175457,0.326487823008446,0.0732127174765958,0.206665770317855,0,0,0.0339457260216461,0
"X628_120524.Salmon.count.data",0.39069723488504,0.235237438403169,0.0117142717006162,0.201845477785205,0.133297202589701,0,0.027208374636268,0
"X629_120524.Salmon.count.data",0.303697518204987,0.409450966422456,0,0.199513063364727,0,0,0.0873384520078296,0
"X630_120524.Salmon.count.data",0.355879643769964,0.235394738920503,0.10146744314981,0.239537528153741,0,0,0.0677206460059828,0
"X631_120524.Salmon.count.data",0.488538592060426,0.203663500197907,0.0108488005414068,0.192224158593216,0.0761569129087715,0,0.0280037625612064,0.000564273137066767
"X632_120524.Salmon.count.data",0.33148269268703,0.310116992052504,0.0905779842029384,0.234126292823807,0,0.000289569591385773,0.0324862368722383,0.000920231770096561
"X633_120524.Salmon.count.data",0.277690194103609,0.361189598484499,0.0873163474704808,0.252286137349634,0,0,0.021517722591777,0
"X634_120524.Salmon.count.data",0.477701016362321,0.251979466421637,0.0332965866129301,0.223804413371623,0,0,0.013218517231489,0
"X635_120524.Salmon.count.data",0.136636061808631,0.241690261584705,0.20839227784925,0.354953906823515,0,0,0.0583274919338984,0
"X636_120524.Salmon.count.data",0.344294465545258,0.282180466861553,0.0437789180697425,0.273535503296955,0,0,0.056210646226491,0
"X637_120524.Salmon.count.data",0.413895510076229,0.254881603262183,0.1087223605411,0.197156399569591,0,0,0.0253441265508967,0
"X638_120524.Salmon.count.data",0.477699362202748,0.207126076931549,0.032160635675336,0.239111570083475,0,0,0.0434686173643106,0.000433737742582077
"X641_120524.Salmon.count.data",0.51469180497498,0.0597948957119402,0.0357258695882884,0.240789621669786,0.112675419826499,0,0.0360681296189429,0.000254258609563224
"X64_120417.Salmon.count.data",0.527799401157635,0.232895333318861,0.0103911653559506,0.207666736836967,0,0,0.0212473633305869,0
"X643_120524.Salmon.count.data",0.438367343367696,0.214993206162701,0.0588771007592235,0.212187213755142,0,0,0.0755751359552374,0
"X644_120524.Salmon.count.data",0.416415385729672,0.249279464040273,0.0106937112889783,0.232279240809955,0,0,0.09056626825142,0.000765929879702234
"X646_120524.Salmon.count.data",0.0518492798023951,0.688303287591605,0.039105864165693,0.18894181665585,0,0,0.0317997517844562,0
"X647_120529.Salmon.count.data",0.570569748001271,0.233510699095402,0.00731562256944624,0.176078795517433,0,0,0.0125251348164474,0
"X648_120529.Salmon.count.data",0.424356936267694,0.229408656202397,0.0647005074633175,0.253560031376961,0,0,0.0279738686896307,0
"X649_120529.Salmon.count.data",0.121280606229325,0.514740943620501,0.100599273963009,0.234304125954344,0,7.29065227054653e-05,0.0290021437101149,0
"X65_120417.Salmon.count.data",0.56896058833462,0.165334509229113,0.0294958115086738,0.156818470029154,0.0524713531227709,0,0.0269192677756683,0
"X653_120529.Salmon.count.data",0.435276082272997,0.275125628791571,0.041754001647787,0.216306838779826,0,0,0.0315374485078186,0
"X654_120529.Salmon.count.data",0.117402777032634,0.388312172347642,0.110675407101194,0.326753592034104,0,0,0.0568560514844251,0
"X656_120529.Salmon.count.data",0.209015225600834,0.419875503091288,0.039821693962679,0.289134354568637,0,0.000352154313204785,0.0418010684633575,0
"X657_120529.Salmon.count.data",0.652260385899047,0.122783744648406,0.0170579282174759,0.172066325152498,0,0,0.0357968908235737,3.47252589996578e-05
"X660_120530.Salmon.count.data",0.581171981910212,0.135944224726665,0.0692125552425081,0.177892868275847,0,0,0.0357783698447685,0
"X66_120417.Salmon.count.data",0.621920687950686,0.133235386301517,0.000448736542505952,0.139430252972454,0,0,0.104964936232837,0
"X662_120530.Salmon.count.data",0.470025200525776,0.223827364657553,0.0749627789738197,0.19697139263776,0,0,0.0342132632050908,0
"X663_120530.Salmon.count.data",0.363136093128344,0.271657108727137,0.0463474118362158,0.262448137672427,0,0,0.0564112486358764,0
"X664_120530.Salmon.count.data",0.479715632853403,0.0704301406673155,0.0316426864813756,0.223025298043178,0.163073829569539,0,0.0321124123851893,0
"X665_120530.Salmon.count.data",0.265329034323528,0.318861298851199,0.129285225967364,0.243129987552535,0,0,0.0433944533053731,0
"X666_120530.Salmon.count.data",0.41651814290049,0.25491318035704,0.0377809147812433,0.16476115293461,0,0,0.126026609026617,0
"X668_120530.Salmon.count.data",0.0754460089049639,0.601819970402806,0.0874422961403378,0.223840590910983,0,0,0.0114511336409094,0
"X669_120530.Salmon.count.data",0.37306022131188,0.344771967127711,0.0605135637972479,0.204361571781015,0,0,0.0172926759821468,0
"X670_120530.Salmon.count.data",0.23721639505673,0.394718256325827,0.0454320586316192,0.241748787982085,0,0,0.0807562287142598,0.000128273289478287
"X671_120530.Salmon.count.data",0.400752072834823,0.219871018474288,0.111298089917565,0.212356468287096,0,0,0.0557223504862283,0
"X672_120530.Salmon.count.data",0.368739163194892,0.349290552758932,0.0731615746313704,0.188484479675774,0,0,0.0203242297390325,0
"X673_120530.Salmon.count.data",0.453430830552642,0.279032430459597,0.0544413220555716,0.189747791194746,0.000599454740843762,0,0.0227481709965993,0
"X674_120530.Salmon.count.data",0.26850726250807,0.386712878742771,0.104730757752242,0.22478858625477,0.000794697465550818,0,0.0144658172765967,0
"X675_120604.Salmon.count.data",0.345845621740632,0.313490138025698,0.038570334273954,0.254595985439641,0,0,0.0474979205200755,0
"X676_120604.Salmon.count.data",0.116974736165736,0.366878455725355,0.115406747262394,0.317320279257772,0,0.000420096269909738,0.0829996853188331,0
"X677_120604.Salmon.count.data",0.129448787568978,0.52562326134827,0.0634591206022131,0.244389616939564,0,0,0.0362600559407798,0.000819157600195869
"X678_120604.Salmon.count.data",0.380568587329698,0.244961617319232,0.0950053055499534,0.221424701212954,0.0197950931850867,0,0.0382446954030761,0
"X679_120604.Salmon.count.data",0.268322377647913,0.352371576685691,0.0950266742064468,0.231026811907077,0,0,0.0531766880477824,7.58715050894139e-05
"X680_120604.Salmon.count.data",0.274384189488699,0.371372323843748,0.0955377943753485,0.230936976663622,0,0,0.0277687156285814,0
"X681_120604.Salmon.count.data",0.619379202996545,0.187459034679427,0.0282833658704952,0.143294657433893,0,0,0.0215837390196401,0
"X68_120417.Salmon.count.data",0.444783298497025,0.188797561740508,0.0207147352828504,0.179408686052731,0.13005394915733,0,0.0362417692695558,0
"X682_120604.Salmon.count.data",0.127658707821753,0.515600676637364,0.104362610354581,0.213465060551382,0,0,0.0389129446349199,0
"X683_120604.Salmon.count.data",0.240521517468962,0.304791052981754,0.136705732057953,0.289521143910805,0,0,0.0284605535805253,0
"X684_120604.Salmon.count.data",0.476200336858585,0.22143334433791,0.0690046600494506,0.21525001509748,0.00662416428581139,0,0.0104794896400733,0.00100798973069018
"X685_120604.Salmon.count.data",0.281109524601017,0.275830393918669,0.154561754474847,0.220291699173209,0.0285964579291719,0,0.0393228219843843,0.000287347918702122
"X687_120604.Salmon.count.data",0,0.569961823098632,0.178932888668084,0.219288750714239,0.00023012906754515,0,0.0315864084514995,0
"X688_120604.Salmon.count.data",0.362517680261576,0.33686817995842,0.0354427554259372,0.234458083357921,0,0,0.0307133009961469,0
"X689_120604.Salmon.count.data",0.239100347817231,0.438360522479192,0.0771332312972264,0.218993664639118,0,0,0.0264122337672338,0
"X690_120604.Salmon.count.data",0.469669789261757,0.176175566722079,0.059797786161094,0.256832600761653,0,0,0.0372855531681032,0.000238703925314035
"X691_120605.Salmon.count.data",0.395093639094217,0.167759915595241,0.128529187624878,0.253658007702874,0.00872784674700187,0,0.0455657884422876,0.000665614793501426
"X69_120417.Salmon.count.data",0.404698886001555,0.217213353412153,0.0224779479158633,0.207026797541043,0.0312779493832213,0,0.117305065746164,0
"X693_120605.Salmon.count.data",0.444172522445356,0.35569470137508,0.033997020897706,0.147687787155159,0,0,0.018447968126699,0
"X694_120605.Salmon.count.data",0.229865979983181,0.325634321225397,0.18808431382492,0.224509547929894,0.0137390332624091,0,0.0181668037741994,0
"X695_120605.Salmon.count.data",0.400690354037293,0.240727141457058,0.072428682942633,0.249643727872723,0,0,0.0365100936902927,0
"X697_120605.Salmon.count.data",0.279146632497113,0.328604484234375,0.0931398134692127,0.253789433274603,0,0,0.0446841116585072,0.000635524866189795
"X698_120605.Salmon.count.data",0.376313925750254,0.361391622924867,0.0795717815138594,0.169758197913908,0,0,0.0128240418291577,0.00014043006795374
"X699_120605.Salmon.count.data",0.449940049495231,0.185484585760728,0.159228024197201,0.188621585771123,0,0,0.0155004956425231,0.00122525913319469
"X700_120605.Salmon.count.data",0.383008950214776,0.259665175344345,0.0483375196944663,0.229395154199766,0,0,0.0795932005466467,0
"X701_120605.Salmon.count.data",0.0814460963333065,0.503206894536787,0.142980272490566,0.24760081389122,0,0,0.0247659227481199,0
"X70_120417.Salmon.count.data",0.505261454165051,0.304791619366921,0.00522910738245384,0.120692326325227,0,0,0.0640254927603476,0
"X702_120605.Salmon.count.data",0.374665332348418,0.423918653137364,0.0704081598057014,0.122853431166272,0,0,0.00815442354224408,0
"X703_120605.Salmon.count.data",0.36039096087748,0.224375963681845,0.0654230697619533,0.287542140916526,0,0,0.0619369633592775,0.000330901402918524
"X704_120605.Salmon.count.data",0.167003813859793,0.429086975621106,0.0954225446516585,0.279190526896899,0,0,0.0292961389705429,0
"X705_120605.Salmon.count.data",0.325595829944089,0.337778930145703,0.0942551148603177,0.210233972539362,0,0,0.0321361525105283,0
"X706_120605.Salmon.count.data",0.00748047188792563,0.563745491876217,0.0698803283736665,0.311030640206171,0,0,0.0478630676560202,0
"X707_120531.Salmon.count.data",0.220177973733486,0.444086944907959,0.0986128767236667,0.21611275152296,0,0,0.0210094531119281,0
"X708_120531.Salmon.count.data",0.47288840982504,0.293973429600823,0.0448438910057332,0.174484097514224,0,0,0.0138101720541797,0
"X709_120531.Salmon.count.data",0.215654733830673,0.308897894658512,0.121538107193736,0.304121068435992,0.000645637075361261,0,0.0491425588057264,0
"X710_120531.Salmon.count.data",0.403146820829905,0.206312049954524,0.0785522212668368,0.272608547505109,0,0,0.0393803604436258,0
"X711_120531.Salmon.count.data",0.275106146108477,0.277014770970922,0.17436832658281,0.238431931122281,0,0,0.0350788252155104,0
"X713_120531.Salmon.count.data",0.474204286453892,0.239598472539645,0.0278837130192968,0.197993278158788,0,0,0.060320249828377,0
"X714_120531.Salmon.count.data",0,0.671051618737519,0.124479517604017,0.198367181151859,0,0,0.0061016825066058,0
"X715_120531.Salmon.count.data",0.134569969686317,0.415308950704719,0.15218307113951,0.279091946776064,0,0,0.0188460616933896,0
"X716_120531.Salmon.count.data",0.0369983841457483,0.474957525553045,0.134400685394249,0.32111726786095,0,0,0.0325261370460069,0
"X718_120531.Salmon.count.data",0.458903790165993,0.256679259034293,0.0534918026101805,0.202894869031062,0,0,0.0280302791584718,0
"X720_120531.Salmon.count.data",0.0998297783929959,0.35574779333328,0.187052883208575,0.327203602626302,0,0,0.0301659424388477,0
"X721_120531.Salmon.count.data",0.114261266921747,0.438254774501321,0.129740908419442,0.277774249949077,0,0,0.0399688002084127,0
"X72_120417.Salmon.count.data",0.569246425924562,0.199412873779977,0.0276821789542637,0.186128122172655,0,0,0.0175303991685426,0
"X722_120531.Salmon.count.data",0.336735897014246,0.375044318269211,0.0868056504952837,0.174353565430907,0,0,0.0270605687903512,0
"X724_120605.Salmon.count.data",0.0899242030184719,0.372542671435768,0.0837103506104371,0.381345478313013,0,0,0.0724772966223091,0
"X73_120417.Salmon.count.data",0.564727446299877,0.0936497122105386,0.000734756834490939,0.0609182267336369,0.168784249283682,0.000806192320999106,0.110379416316775,0
"X74_120417.Salmon.count.data",0.46492993485515,0.325686026646784,0.04311123786129,0.143422021100721,0,0,0.0228507795360544,0
"X75_120417.Salmon.count.data",0.377456611594107,0.273520976428924,0.056710805146379,0.262004138943727,0,0,0.0288076599164825,0.00149980797038092
"X76_120417.Salmon.count.data",0.398991021264136,0.16372856898071,0.0742941432046092,0.242610308998451,0.0674096049062701,0,0.0520527984351772,0.00091355421064606
"X763_130520.Salmon.count.data",0.134902481698213,0.380337547047438,0.203345445825122,0.247798869242888,0,0,0.033615656186339,0
"X764_130520.Salmon.count.data",0.233054715883469,0.460769564569919,0.0700917276578746,0.210633755374898,0,0,0.0254502365138397,0
"X767_130523.Salmon.count.data",0.0332273225573274,0.540821940207303,0.0610189641906743,0.297841581049787,0,0,0.0670901919949085,0
"X768_130523.Salmon.count.data",0.469109678894395,0.239596085570316,0,0.235780905686072,0.000151405633481971,0,0.0553619242157354,0
"X769_130523.Salmon.count.data",0,0.418755521280819,0.119257496717274,0.403554188709487,0,0,0.0584327932924192,0
"X770_130523.Salmon.count.data",0.356709470346475,0.347046044878394,0.0789228584208366,0.197280014627469,0,0,0.020041611726825,0
"X77_120417.Salmon.count.data",0.384203032095181,0.310575482798955,0,0.192034337923453,0,0,0.11318714718241,0
"X775_130528.Salmon.count.data",0.446223743361629,0.224170885964172,0.0455952926900468,0.227516844579285,0.0220699015311544,0,0.033627220465826,0.000796111407886362
"X776_130528.Salmon.count.data",0.484970759465629,0.33552402766065,0.00207763883995215,0.157041164942891,0,0,0.0194399860372148,0.000946423053663239
"X777_130528.Salmon.count.data",0.467108058519799,0.218142112439961,0.0490669823409687,0.226711237661001,0.000922792229652569,0,0.0380488168086187,0
"X778_130528.Salmon.count.data",0.125644090522234,0.366563470545374,0.0856637095017491,0.355074485055311,0,0,0.0670542443753316,0
"X781_130528.Salmon.count.data",0.299756747273447,0.338130798654613,0.0935426035861,0.233377244156729,0,0,0.0351926063291111,0
"X78_120417.Salmon.count.data",0.404229532686394,0.281313897133337,0.0205976683585928,0.201295367982697,0.0348065014884771,0,0.0577570323505021,0
"X786_130530.Salmon.count.data",0.478057043607362,0.163890352862548,0.0191108344312073,0.287928859955489,0,0,0.0459634625059732,0.00504944663742061
"X787_130530.Salmon.count.data",0.338091820899257,0.345963736862711,0.0398973821107862,0.231119986773499,0,0,0.0449270733537481,0
"X790_130530.Salmon.count.data",0.353686435342955,0.278720211637355,0.0986776403406831,0.239310214759298,0,0,0.0158580163220517,0.0137474815976566
"X791_130530.Salmon.count.data",0.426219057066589,0.333547419219881,0.0273343516027562,0.18779888288308,0,0,0.0251002892276933,0
"X79_120417.Salmon.count.data",0.614838585743204,0.106009122283534,0.0483622692450168,0.21169571500626,0,0,0.0190943077219843,0
"X792_130530.Salmon.count.data",0.184377491075753,0.353493369924185,0.162354068550801,0.282623945798843,0,0,0.0171511246504179,0
"X793_130530.Salmon.count.data",0.142461539410873,0.506188282660846,0.0412454253780389,0.265919975989353,0,0,0.0438071744927426,0.000377602068146634
"X796_130701.Salmon.count.data",0.431977910726238,0.269814577574678,0.0653936540774114,0.195505442510081,0,0,0.0370056645953848,0.000302750516207021
"X797_130701.Salmon.count.data",0.205879209749096,0.454119098305981,0.0624949494509859,0.208581439389893,0,0,0.0689253031040443,0
"X799_130701.Salmon.count.data",0.0712319939053234,0.412573799795573,0.218864313325659,0.283412093763354,0,0,0.0139177992100905,0
"X800_130701.Salmon.count.data",0.551022027982905,0.178698913466817,0.0288866991410919,0.179211929439788,0.00117645997982846,0,0.0610039699895698,0
"X80_120417.Salmon.count.data",0.605519984456037,0.195654095794163,0,0.105794587980013,0,0,0.0930313317697877,0
"X803_130701.Salmon.count.data",0.42952327482046,0.284008370874812,0.000483869418489798,0.201097001064338,0.0461244220081149,0,0.0387630618137854,0
"X805_130701.Salmon.count.data",0.579157566924838,0.10671886878823,0.0809558115688218,0.215628244242946,0.00894339781745494,0,0.00859611065771016,0
"X807_130701.Salmon.count.data",0.141144028913897,0.491701036740217,0.0745006403260245,0.272697179989687,0,0,0.0194532485805354,0.000503865449638986
"X809_130702.Salmon.count.data",0.376541241192478,0.36196875050345,0.034485030846294,0.187903066398795,0,0,0.0391019110589821,0
"X810_130702.Salmon.count.data",0.191936286141735,0.32927934538557,0.110490928272848,0.276240755552619,0,0,0.0920526846472286,0
"X811_130702.Salmon.count.data",0.118446488262263,0.465522564271669,0.203394573448946,0.193971942980963,0,0,0.0186644310361592,0
"X81_120417.Salmon.count.data",0.562035694673386,0.188213871935998,0,0.192168123891394,0,0,0.0575823094992229,0
"X812_130702.Salmon.count.data",0.319202341416271,0.321522016232504,0.0174024112280016,0.241641912512312,0,0,0.100231318610911,0
"X813_130702.Salmon.count.data",0.507397530827066,0.187018062700727,0.0197968745714125,0.255463193299846,0.00654774476969043,0,0.023230595727303,0.000545998103953973
"X815_130702.Salmon.count.data",0.315729531831059,0.292814393701043,0.131340233055506,0.248778766466799,0,0,0.011025748827651,0.000311326117940657
"X820_130725.Salmon.count.data",0.214869037619519,0.430793811147554,0.204826399682583,0.130113786816225,0,0,0.0182783595041423,0.00111860522997785
"X821_130725.Salmon.count.data",0.372537884322859,0.229447461808709,0.0346903822007878,0.310526545893474,0,0,0.0527977257741702,0
"X82_120417.Salmon.count.data",0.596013702470295,0.164748257516018,0,0.157769813443248,0,0,0.0810381669367988,0.000430059633639755
"X824_130725.Salmon.count.data",0.304674399942899,0.229098158485278,0.111872322260854,0.311650622502747,0,0,0.0427044968082217,0
"X826_130725.Salmon.count.data",0.396011859836081,0.280061668972657,0.0374655595387241,0.231078415924541,0.00128553641070077,0,0.0540969593172964,0
"X829_130725.Salmon.count.data",0.495965489772747,0.2434520514732,0,0.223297366705118,0.013480679088129,0,0.0238044129608067,0
"X831_130725.Salmon.count.data",0.538531952512311,0.233740759692539,0.0369616245862377,0.169877440537387,0,0,0.0206126629917177,0.000275559679807265
"X83_120417.Salmon.count.data",0.678739521294385,0.133485339848872,0.00234415449837417,0.143315981581291,0,0,0.041207825929544,0.00090717684753408
"X833_130729.Salmon.count.data",0.109051689097131,0.405720777784416,0.186792054953103,0.278405851875923,0,0,0.0200296262894266,0
"X834_130729.Salmon.count.data",0.42128185111288,0.29976127223244,0.0158806177804358,0.184225537516934,0,0,0.0777404156083947,0.00111030574891554
"X84_120417.Salmon.count.data",0.202618827531005,0.527334571495658,0.0515012625784596,0.196545571929003,0,0,0.0219997664658747,0
"X844_130830.Salmon.count.data",0.0787088667884864,0.439359834779101,0.148794373737281,0.284643615878449,0,0,0.0484933088166828,0
"X845_130830.Salmon.count.data",0.223881396995089,0.394046821295302,0.180397586988815,0.181123633765133,0,0,0.0205505609556609,0
"X846_130830.Salmon.count.data",0.106558612777442,0.570886856288064,0.0497558086233537,0.239321286456624,0,0,0.0334774358545163,0
"X847_130830.Salmon.count.data",0.235826593771041,0.434924963657768,0.048044171018521,0.261319272270206,0,0,0.0198849992824637,0
"X857_130905.Salmon.count.data",0.288964367781658,0.440193328193267,0.0960230805140811,0.170658757475967,0,0,0.00416046603502785,0
"X861_130911.Salmon.count.data",0.487845692807562,0.311766719890041,0.0252648991961126,0.164679659879419,0,0,0.0104430282268655,0
"X862_130911.Salmon.count.data",0.0536717767475398,0.392427678758292,0.250534210968248,0.259007922227219,0,0.000799799344376461,0.0435586119543245,0
"X864_130911.Salmon.count.data",0.0452158765225674,0.536820485257317,0.155742432494817,0.236393883804445,0,0,0.0258273219208535,0
"X865_130911.Salmon.count.data",0.0716150301846624,0.47933699888483,0.113520557322909,0.304648982108307,0,0,0.0308784314992914,0
"X871_130911.Salmon.count.data",0.26917964088527,0.51443317236385,0.0575238707840078,0.153679865951224,0,0,0.00372976054132784,0.001453689474321
"X876_130918.Salmon.count.data",0.136879053354212,0.524265750465401,0.0950825117448513,0.204001017976861,0,0,0.0397716664586748,0
"X879_130918.Salmon.count.data",0.162415951127911,0.661019209614827,0.0363868789414388,0.128582783230145,0,0,0.0115951770856781,0
"X881_130918.Salmon.count.data",0.128752536567243,0.563565242062782,0.120032600704746,0.175116200488106,0,0,0.011088657730176,0.00144476244694695
"X88_120417.Salmon.count.data",0.38205346348921,0.332977392368543,0.0944308399928058,0.171101130805311,0,0.00127548560342194,0.0181616877407081,0
"X882_130918.Salmon.count.data",0.136737174578577,0.528695235572945,0.103257611887294,0.200113160192659,0,0,0.031196817768526,0
"X884_130923.Salmon.count.data",0.397878865618585,0.250182024084952,0.0751686836677655,0.240321109929468,0,0,0.0354522788211553,0.000997037878073902
"X885_130923.Salmon.count.data",0.340589073693672,0.234479047438473,0.0808317495054665,0.310050722732652,0,0,0.0340494066297368,0
"X887_130923.Salmon.count.data",0.269949705602238,0.4512085936378,0.0382711575854953,0.218178084316112,0,0,0.02145227099246,0.000940187865894299
"X889_130923.Salmon.count.data",0.350566190733381,0.290752754833796,0.0282697754734971,0.28583300904705,0,0,0.0445782699122762,0
"X89_120417.Salmon.count.data",0.640110270820314,0.109225933874758,0.0338074513915928,0.175273632232105,0.0120756271930301,0,0.0295070844882,0
"X892_130923.Salmon.count.data",0.542018919037262,0.245764340531846,0,0.173888363479477,0,0,0.0374798390151921,0.000848537936223569
"X893_130923.Salmon.count.data",0.335738928844945,0.131497888249927,0.239166402435723,0.257725474496069,0,0,0.0358713059733355,0
"X894_130923.Salmon.count.data",0.461275116102074,0.230323052777739,0.0543911900014778,0.227613566762102,0.000352629291221118,0,0.0249704761825301,0.0010739688828556
"X895_130923.Salmon.count.data",0.315260117033417,0.307962086776778,0.00408798623009994,0.303347949612302,0,0,0.0693418603474026,0
"X899_131010.Salmon.count.data",0.100181516882168,0.350843160692682,0.198281060900991,0.294238299933359,0,0,0.0564559615907991,0
"X900_131010.Salmon.count.data",0.0888892046163806,0.394748153661447,0.260788668173694,0.203162599256121,0,0,0.0524113742923572,0
"X901_131010.Salmon.count.data",0.35087100456648,0.402320009723355,0.0294480139624588,0.188110765730061,0,0.00116713203960482,0.0279540806181804,0.00012899335985981
"X90_120417.Salmon.count.data",0.506852942565169,0.206191222268925,0.0209541554364092,0.22946486474244,0,0,0.0365368149870572,0
"X905_131010.Salmon.count.data",0.0796140812614564,0.50411357477569,0.13022193452302,0.237670782147387,0,0,0.0483796272924466,0
"X909_131031.Salmon.count.data",0.298782384946117,0.481660215602616,0.0109021064804423,0.189920656204447,0,0,0.0187346367663786,0
"X911_131031.Salmon.count.data",0.141967968846837,0.406583414338946,0.253865374170385,0.179074241117839,0,0,0.0185090015259938,0
"X922_131031.Salmon.count.data",0.336817343437531,0.26017117564704,0.133925371980818,0.231692986349848,0,0,0.0373931225847614,0
"X923_131031.Salmon.count.data",0.0708629068915011,0.504732465316456,0.17251220459176,0.217238671623002,0,0,0.0346537515772802,0
"X924_131031.Salmon.count.data",0.44245428566603,0.255653007006873,0.0139601107955831,0.236702342387506,0,0,0.0512302541440076,0
"X925_131031.Salmon.count.data",0.494289564385051,0.276332547432175,0.0217744991470907,0.17580177161978,0,0,0.0318016174159033,0
"X926_131031.Salmon.count.data",0.498371690610921,0.314164138916352,0.0001982456043514,0.155929171582987,0,0,0.0313367532853883,0
"X927_131031.Salmon.count.data",0.122876044033628,0.579154792402902,0.0262275016846425,0.223376483724055,0,0,0.0483651781547733,0
"X929_131031.Salmon.count.data",0.278861396516787,0.387464374122163,0.0255929450482285,0.243368063194377,0,0,0.0647132211184456,0
"X93_120417.Salmon.count.data",0.646706715611845,0.137216995069716,0.000774834414234947,0.196142522518821,0,0,0.0187414280626281,0.00041750432275534
"X932_131101.Salmon.count.data",0.37473913807669,0.148955818417296,0.168250421871485,0.268372787645729,0,0,0.0392370141695308,0.000444819819270173
"X934_131101.Salmon.count.data",0.187854335007517,0.396844440210861,0.165729488140307,0.229437944625863,0,0,0.0200455185859099,8.82734295418108e-05
"X935_131101.Salmon.count.data",0.394209325576114,0.228445294388073,0.0583339927234671,0.270492781378122,0,0,0.0485186059342239,0
"X936_131101.Salmon.count.data",0.284059355226427,0.304303262016581,0.133889956646321,0.225515460739896,0,0,0.0515747955194122,0.000657169851362252
"X937_131101.Salmon.count.data",0.422531403158303,0.223619407283901,0.0545799174960015,0.212230309089177,0.0491174226950728,0,0.0374613447467168,0.00046019553082816
"X938_131101.Salmon.count.data",0.368527213674203,0.325715779401614,0.0259692256911833,0.232621053988593,0,0,0.0461588635209998,0.00100786372340738
"X939_131101.Salmon.count.data",0.539049448904371,0.217181815686218,0.0150450172141384,0.198817136542853,0,0,0.0299065816524185,0
"X940_131101.Salmon.count.data",0.0859394835089691,0.559194022426835,0.231421063643018,0.100531754662367,0,0,0.0229136757588107,0
"X941_131101.Salmon.count.data",0.335550839688383,0.45262954496728,0.018245378119989,0.157788441571127,0,0,0.0357857956532211,0
"X94_120417.Salmon.count.data",0.662386790814422,0.205521790376262,0,0.105083398526222,0,0,0.0254190727786469,0.00158894750444689
"X942_131101.Salmon.count.data",0.323407638450506,0.438940090666124,0.0397044057500229,0.153044097127302,0,0,0.0449037680060454,0
"X943_131101.Salmon.count.data",0.246194959016995,0.395317330155181,0.105068737134756,0.207592967065813,0,0,0.0458260066272551,0
"X944_131107.Salmon.count.data",0.405284665940226,0.225514830043431,0.038805396160793,0.286197638943438,0,0,0.044197468912113,0
"X945_131107.Salmon.count.data",0.0955516604090104,0.364793367446577,0.208523548196562,0.293847099496308,0,0,0.037284324451542,0
"X946_131107.Salmon.count.data",0.394508672526552,0.291269534760482,0.0954379658737281,0.195072926850107,0,0,0.023350583450809,0.000360316538321513
